"교육청명","교육지원청명","유치원코드","유치원명","설립유형","교실수","교실면적","체육장","보건/위생공간","조리실/급식공간","기타공간","공시차수","주소"
"서울특별시교육청","성동광진교육지원청","1ecec08d-0077-b044-e053-0a32095ab044","선화유치원","사립(법인)","5개","383㎡","182㎡","34㎡","0㎡","305㎡","20241","서울특별시 광진구 천호대로130길 58"
"서울특별시교육청","성동광진교육지원청","1ecec08d-0078-b044-e053-0a32095ab044","청구이화유치원","사립(사인)","6개","303㎡","㎡","40㎡","26㎡","99㎡","20241","서울특별시 광진구 아차산로 503-23"
"서울특별시교육청","성동광진교육지원청","1ecec08d-0248-b044-e053-0a32095ab044","동심유치원","사립(사인)","5개","201㎡","0㎡","10㎡","15㎡","33㎡","20241","서울특별시 광진구 군자로12길 46"
"서울특별시교육청","성동광진교육지원청","1ecec08d-02a6-b044-e053-0a32095ab044","아이조아유치원","사립(사인)","3개","139㎡","99㎡","0㎡","13㎡","94㎡","20221","서울특별시 광진구 긴고랑로7길 65"
"서울특별시교육청","성동광진교육지원청","1ecec08c-ffe3-b044-e053-0a32095ab044","현정유치원","사립(사인)","6개","1033㎡","㎡","344㎡","495㎡","0㎡","20201","서울특별시 광진구 광나루로 534-1"
"서울특별시교육청","성동광진교육지원청","1ecec08d-0341-b044-e053-0a32095ab044","경원유치원","사립(사인)","4개","216㎡","125㎡","25㎡","15㎡","22㎡","20221","서울특별시 광진구 영화사로 89"
"서울특별시교육청","성동광진교육지원청","1ecec08d-04b5-b044-e053-0a32095ab044","인애유치원","사립(법인)","2개","231㎡","㎡","15㎡","10㎡","0㎡","20241","서울특별시 광진구 능동로4길 13"
"서울특별시교육청","성동광진교육지원청","1ecec08d-0adc-b044-e053-0a32095ab044","미파유치원","사립(사인)","3개","156㎡","100㎡","20㎡","20㎡","108㎡","20191","서울특별시 광진구 용마산로 185"
"서울특별시교육청","성동광진교육지원청","1ecec08d-066f-b044-e053-0a32095ab044","서울신자초등학교병설유치원","공립(병설)","3개","165㎡","㎡","51㎡","66㎡","66㎡","20241","서울특별시 광진구 뚝섬로46길 64"
"서울특별시교육청","성동광진교육지원청","1ecec08d-0840-b044-e053-0a32095ab044","한일유치원","사립(사인)","4개","280㎡","㎡","0㎡","0㎡","234㎡","20241","서울특별시 광진구 뚝섬로35길 16-20"
"서울특별시교육청","성동광진교육지원청","1ecec08d-0add-b044-e053-0a32095ab044","서울구의초등학교병설유치원","공립(병설)","4개","264㎡","72㎡","0㎡","0㎡","385㎡","20241","서울특별시 광진구 광나루로30길 49"
"서울특별시교육청","성동광진교육지원청","1ecec08d-0ba1-b044-e053-0a32095ab044","서울양진초등학교병설유치원","공립(병설)","3개","191㎡","40㎡","80㎡","30㎡","60㎡","20241","서울특별시 광진구 워커힐로 32"
"서울특별시교육청","강서양천교육지원청","1ecec08d-0c03-b044-e053-0a32095ab044","빛나유치원","사립(사인)","6개","238㎡","22㎡","24㎡","11㎡","126㎡","20241","서울특별시 양천구 목동로 212"
"서울특별시교육청","강서양천교육지원청","1ecec08d-0c04-b044-e053-0a32095ab044","서울신기초등학교병설유치원","공립(병설)","5개","337㎡","108㎡","0㎡","0㎡","49㎡","20241","서울특별시 양천구 신정로 292"
"서울특별시교육청","성동광진교육지원청","1ecec08d-0e4a-b044-e053-0a32095ab044","선양유치원","사립(사인)","7개","443㎡","166㎡","35㎡","16㎡","28㎡","20241","서울특별시 광진구 동일로 256-1"
"서울특별시교육청","성동광진교육지원청","1ecec08d-0f37-b044-e053-0a32095ab044","샬롬유치원","사립(법인)","3개","130㎡","㎡","26㎡","9㎡","218㎡","20221","서울특별시 광진구 아차산로65길 65"
"서울특별시교육청","성동광진교육지원청","74e1e803-e7d0-4cb0-a8d9-087fb5e7f80f","서울중광초등학교병설유치원","공립(병설)","4개","268㎡","67㎡","31㎡","28㎡","39㎡","20241","서울특별시 광진구 긴고랑로13길 59"
"서울특별시교육청","성동광진교육지원청","ccb6c0b0-a68a-4b86-8fe2-58f35a3c1952","서울용곡초등학교병설유치원","공립(병설)","5개","403㎡","972㎡","100㎡","308㎡","78㎡","20241","서울특별시 광진구 용마산로22길 82"
"서울특별시교육청","성동광진교육지원청","db6bc219-29b5-48d3-af79-797756d3a7a6","서울신양초등학교병설유치원","공립(병설)","5개","418㎡","0㎡","80㎡","33㎡","546㎡","20241","서울특별시 광진구 능동로 42"
"서울특별시교육청","동부교육지원청","1ecec08c-ed83-b044-e053-0a32095ab044","새일문유치원","사립(사인)","4개","144㎡","㎡","6㎡","5㎡","60㎡","20241","서울특별시 동대문구 장한로 165"
"서울특별시교육청","동부교육지원청","1ecec08c-efaa-b044-e053-0a32095ab044","예일유치원","사립(사인)","6개","330㎡","270㎡","0㎡","30㎡","0㎡","20241","서울특별시 동대문구 사가정로 190"
"서울특별시교육청","동부교육지원청","1ecec08c-f1fd-b044-e053-0a32095ab044","자람유치원","사립(사인)","6개","240㎡","㎡","49㎡","7㎡","121㎡","20191","서울특별시 동대문구 고산자로 534"
"서울특별시교육청","동부교육지원청","1ecec08c-f054-b044-e053-0a32095ab044","삼성유치원","사립(사인)","9개","448㎡","㎡","39㎡","17㎡","338㎡","20241","서울특별시 동대문구 사가정로 65"
"서울특별시교육청","동부교육지원청","1ecec08c-ee33-b044-e053-0a32095ab044","백주유치원","사립(사인)","3개","163㎡","㎡","6㎡","14㎡","5㎡","20201","서울특별시 동대문구 서울시립대로18길 19"
"서울특별시교육청","동부교육지원청","1ecec08c-f1fc-b044-e053-0a32095ab044","서울전동초등학교병설유치원","공립(병설)","6개","479㎡","㎡","105㎡","18㎡","0㎡","20241","서울특별시 동대문구 전농로16길 61"
"서울특별시교육청","동부교육지원청","1ecec08c-f491-b044-e053-0a32095ab044","서울휘경유치원","공립(단설)","15개","561㎡","174㎡","124㎡","43㎡","820㎡","20241","서울특별시 동대문구 망우로6길 48"
"서울특별시교육청","동부교육지원청","b0005379-c35f-4cdf-8d60-e1c2bd49b158","서울봉화초등학교병설유치원","공립(병설)","3개","182㎡","㎡","42㎡","18㎡","277㎡","20241","서울특별시 중랑구 신내로15길 110"
"서울특별시교육청","동부교육지원청","1ecec08c-f895-b044-e053-0a32095ab044","한양유치원","사립(사인)","10개","458㎡","㎡","0㎡","0㎡","0㎡","20191","서울특별시 동대문구 답십리로 184"
"서울특별시교육청","동부교육지원청","1ecec08c-fb7a-b044-e053-0a32095ab044","사군자유치원","사립(사인)","2개","140㎡","㎡","0㎡","16㎡","9㎡","20231","서울특별시 동대문구 장한로5길 51"
"서울특별시교육청","동부교육지원청","1ecec08c-fb7b-b044-e053-0a32095ab044","산정현유치원","사립(법인)","5개","263㎡","105㎡","25㎡","114㎡","0㎡","20241","서울특별시 동대문구 회기로23가길 33"
"서울특별시교육청","동부교육지원청","1ecec08c-fcf3-b044-e053-0a32095ab044","파스텔유치원","사립(사인)","8개","333㎡","㎡","28㎡","20㎡","20㎡","20241","서울특별시 동대문구 전농로10길 20"
"서울특별시교육청","동부교육지원청","1ecec08c-ff1f-b044-e053-0a32095ab044","신동아유치원","사립(사인)","7개","583㎡","㎡","15㎡","33㎡","124㎡","20241","서울특별시 동대문구 무학로26길 30"
"서울특별시교육청","동부교육지원청","1ecec08c-ff20-b044-e053-0a32095ab044","아이비유치원","사립(사인)","6개","905㎡","㎡","118㎡","69㎡","404㎡","20241","서울특별시 동대문구 한천로 246"
"서울특별시교육청","동부교육지원청","1ecec08c-ffce-b044-e053-0a32095ab044","사랑유치원","사립(사인)","0개","㎡","138㎡","35㎡","16㎡","0㎡","20241","서울특별시 동대문구 제기로 131"
"서울특별시교육청","동부교육지원청","1ecec08d-0135-b044-e053-0a32095ab044","젬마유치원","사립(법인)","7개","396㎡","㎡","37㎡","26㎡","287㎡","20241","서울특별시 동대문구 이문로12길 20"
"서울특별시교육청","동부교육지원청","1ecec08c-fadc-b044-e053-0a32095ab044","서울유치원","사립(사인)","9개","637㎡","㎡","0㎡","36㎡","0㎡","20201","서울특별시 동대문구 한천로58길 47"
"서울특별시교육청","동부교육지원청","1ecec08d-0375-b044-e053-0a32095ab044","소화유치원","사립(법인)","6개","223㎡","82㎡","49㎡","37㎡","350㎡","20241","서울특별시 동대문구 약령시로 45"
"서울특별시교육청","동부교육지원청","1ecec08d-04a0-b044-e053-0a32095ab044","그림유치원","사립(사인)","9개","571㎡","㎡","0㎡","26㎡","73㎡","20241","서울특별시 동대문구 답십리로56길 21"
"서울특별시교육청","동부교육지원청","4ce05486-64ac-428e-84b9-69c07789c249","정암유치원","사립(법인)","6개","274㎡","㎡","0㎡","27㎡","61㎡","20241","서울특별시 중랑구 용마산로118길 55"
"서울특별시교육청","동부교육지원청","1ecec08d-0560-b044-e053-0a32095ab044","홍릉유치원","사립(사인)","3개","214㎡","17㎡","15㎡","10㎡","52㎡","20191","서울특별시 동대문구 홍릉로29길 17"
"서울특별시교육청","동부교육지원청","1ecec08d-0c05-b044-e053-0a32095ab044","새소리유치원","사립(사인)","8개","378㎡","㎡","30㎡","39㎡","348㎡","20241","서울특별시 동대문구 사가정로 148"
"서울특별시교육청","동부교육지원청","1ecec08d-0c08-b044-e053-0a32095ab044","서울답십리초등학교병설유치원","공립(병설)","5개","290㎡","㎡","68㎡","113㎡","11㎡","20241","서울특별시 동대문구 전농로3길 23"
"서울특별시교육청","동부교육지원청","1ecec08d-0c8c-b044-e053-0a32095ab044","서울군자초등학교병설유치원","공립(병설)","6개","405㎡","135㎡","0㎡","34㎡","236㎡","20241","서울특별시 동대문구 한천로6길 21"
"서울특별시교육청","동부교육지원청","1ecec08d-0ca7-b044-e053-0a32095ab044","동안유치원","사립(사인)","5개","361㎡","㎡","17㎡","24㎡","307㎡","20241","서울특별시 동대문구 회기로25길 67"
"서울특별시교육청","동부교육지원청","1ecec08d-0d38-b044-e053-0a32095ab044","경희유치원","사립(법인)","9개","709㎡","0㎡","116㎡","172㎡","935㎡","20241","서울특별시 동대문구 경희대로 26"
"서울특별시교육청","동부교육지원청","51d03296-c765-4e9c-900f-217f6a1d50f3","서울이문유치원","공립(단설)","8개","541㎡","200㎡","100㎡","181㎡","730㎡","20241","서울특별시 동대문구 신이문로 16"
"서울특별시교육청","동부교육지원청","663b5e8a-86f7-433a-bedd-f46a8bd1c7b1","정원유치원","사립(사인)","6개","288㎡","122㎡","34㎡","15㎡","372㎡","20241","서울특별시 동대문구 사가정로 276-19"
"서울특별시교육청","동부교육지원청","7e75b6b8-7dcb-4645-85e7-3656fce0c528","서울전곡초등학교병설유치원","공립(병설)","3개","166㎡","㎡","41㎡","15㎡","210㎡","20241","서울특별시 동대문구 전농로 172"
"서울특별시교육청","동부교육지원청","f10d3393-f828-460a-a5ed-0a134f8ddd34","라온유치원","사립(사인)","3개","47㎡","110㎡","0㎡","8㎡","0㎡","20241","서울특별시 동대문구 답십리로48길 56"
"서울특별시교육청","동부교육지원청","0764f8c8-364c-495b-9fbc-b389148b7b4f","서울신현초등학교병설유치원","공립(병설)","4개","245㎡","㎡","25㎡","12㎡","122㎡","20241","서울특별시 중랑구 봉화산로 188"
"서울특별시교육청","동부교육지원청","076db651-036b-4bee-80ba-09f0edb4a57a","서울신묵초등학교병설유치원","공립(병설)","4개","261㎡","㎡","118㎡","772㎡","132㎡","20241","서울특별시 중랑구 동일로149길 46"
"서울특별시교육청","동부교육지원청","1ecec08d-078e-b044-e053-0a32095ab044","서울장평초등학교병설유치원","공립(병설)","3개","273㎡","㎡","66㎡","175㎡","0㎡","20241","서울특별시 동대문구 답십리로69길 27"
"서울특별시교육청","동부교육지원청","1ecec08d-08cb-b044-e053-0a32095ab044","규전유치원","사립(사인)","2개","122㎡","70㎡","14㎡","5㎡","59㎡","20191","서울특별시 동대문구 휘경로 42"
"서울특별시교육청","동부교육지원청","1ecec08d-09ef-b044-e053-0a32095ab044","서울홍파초등학교병설유치원","공립(병설)","5개","441㎡","㎡","60㎡","316㎡","300㎡","20241","서울특별시 동대문구 고산자로 518"
"서울특별시교육청","동부교육지원청","1ecec08c-ed85-b044-e053-0a32095ab044","서울중곡초등학교병설유치원","공립(병설)","5개","540㎡","157㎡","0㎡","0㎡","260㎡","20241","서울특별시 중랑구 면목로23길 20"
"서울특별시교육청","동부교육지원청","1ecec08c-f053-b044-e053-0a32095ab044","서울면동초등학교병설유치원","공립(병설)","4개","225㎡","㎡","74㎡","34㎡","316㎡","20241","서울특별시 중랑구 면목로57길 32"
"서울특별시교육청","동부교육지원청","1ecec08c-f1fe-b044-e053-0a32095ab044","신일유치원","사립(사인)","3개","301㎡","88㎡","42㎡","14㎡","48㎡","20241","서울특별시 중랑구 면목로44길 55"
"서울특별시교육청","동부교육지원청","1ecec08c-f1ff-b044-e053-0a32095ab044","아랑유치원","사립(사인)","3개","191㎡","㎡","7㎡","20㎡","9㎡","20191","서울특별시 중랑구 중랑역로 47"
"서울특별시교육청","동부교육지원청","1ecec08c-f29a-b044-e053-0a32095ab044","로뎅유치원","사립(사인)","2개","208㎡","㎡","16㎡","5㎡","47㎡","20241","서울특별시 중랑구 봉화산로 90"
"서울특별시교육청","동부교육지원청","1ecec08c-f3e9-b044-e053-0a32095ab044","영은유치원","사립(사인)","9개","452㎡","㎡","59㎡","32㎡","37㎡","20241","서울특별시 중랑구 신내로19길 42"
"서울특별시교육청","동부교육지원청","1ecec08c-f56b-b044-e053-0a32095ab044","서울면목초등학교병설유치원","공립(병설)","5개","356㎡","66㎡","72㎡","1266㎡","0㎡","20241","서울특별시 중랑구 면목로 434"
"서울특별시교육청","동부교육지원청","1ecec08c-f720-b044-e053-0a32095ab044","솔방울유치원","사립(사인)","4개","185㎡","㎡","80㎡","20㎡","350㎡","20221","서울특별시 중랑구 용마산로 250"
"서울특별시교육청","동부교육지원청","1ecec08c-f721-b044-e053-0a32095ab044","봄내유치원","사립(사인)","8개","400㎡","310㎡","0㎡","20㎡","168㎡","20241","서울특별시 중랑구 면목로61길 50"
"서울특별시교육청","동부교육지원청","94432cea-3906-4d55-bf04-527173edcac1","서울중랑초등학교병설유치원","공립(병설)","5개","307㎡","66㎡","60㎡","22㎡","140㎡","20241","서울특별시 중랑구 봉우재로6길 26"
"서울특별시교육청","동부교육지원청","1ecec08c-f894-b044-e053-0a32095ab044","윤경유치원","사립(사인)","6개","331㎡","㎡","50㎡","50㎡","7㎡","20241","서울특별시 중랑구 숙선옹주로 91"
"서울특별시교육청","동부교육지원청","1ecec08c-fa6b-b044-e053-0a32095ab044","서울묵현초등학교병설유치원","공립(병설)","5개","485㎡","862㎡","107㎡","248㎡","16㎡","20241","서울특별시 중랑구 동일로157길 75"
"서울특별시교육청","동부교육지원청","1ecec08c-fb78-b044-e053-0a32095ab044","동일유치원","사립(법인)","6개","377㎡","99㎡","19㎡","11㎡","79㎡","20241","서울특별시 중랑구 면목로35길 21"
